"","UBB","HIST1H1C","UBC","PFN1","CDK4","NFKBIA","HSPA8","HSP90AB1","DAXX","ACTB","GADD45G","BTG2","PCBP1","APEX1","H2AFZ","H2AFX","TRIM28","CIB1","NOP10","SOX4","UBD","CCND1","TCEB2","DDX5","HES1","POLR2I","HIST1H1B","STOML2","PSMB6","SOX9","COPS6","RASSF7","HMGB2","CIRBP","YBX1","C9orf142","CALM3","POLR2L","SRSF6","CETN2","RAD23A","POLR2K","ZNHIT1","GADD45A","POLE3","UBA1","VCP","UBE2C","POLD4","NHP2","SOD1","CDKN1A","PUF60","TREX1","STRA13","GPS1","MDM2","HNRNPU","POLR2G","MVP","CCNO","KPNA2","RBM38","SNAI2","POLD2","TINF2","POLR2J","IDH1","THAP7","PPP4C","UBE2NL","POLR2H","CHRAC1","ASNA1","MRPL40","ZWINT","PER1","NDNL2","CDKN2A","BCL3","HRAS","TADA3","KAT2A","NPM1","RNF113A","POLR2E","YWHAE","NCAPD3","COPS7A","GATAD1","RRM2","PCNA","SUMO3","NONO","OTUB1","YWHAB","RNASEH2C","PTBP1","CCND2","ARPC4"
"RAD23A",0.0198246745805614,0.157202796939923,0.0327326044033349,0.44398221591326,-0.00114857461870952,-0.0132285247973205,-0.158483586843572,0.119991087285784,0.081771906421944,0.139201345520953,0.0505358776146285,-0.0720802818357637,0.25600581930496,0.27977182253386,0.118729393661637,0.398035488537425,0.254751403575362,0.0949767882297272,0.314418267126032,-0.0444030023505358,-0.0642988537016936,-0.0676868074405102,0.457172669867863,-0.302309736433182,0.0670621897294436,0.46383522865487,-0.0611723672916199,0.231673169419128,0.229975376779658,0.0190271386822702,0.339212630050107,0.237282955523817,0.0792889936137565,-0.0346115516858199,0.339485560375067,0.339511736848934,0.0760822181166558,0.382255318760715,-0.104569566279115,0.214736654194972,1,0.299044308137936,0.405359462886258,0.0168371600192832,0.100738216716307,0.386697905272842,-0.0945639591003281,0.335120274362609,0.120065019114389,0.464699206002194,0.265718745924141,-0.110961364379913,0.322254250278884,0.317938179343665,0.17079378327482,0.321364512102671,-0.0688622716970492,-0.247971994395438,0.161294767956544,-0.104608942798239,0.167935151368983,0.222313617020007,0.368033059605227,-0.0513958480158783,0.342791882300309,-0.0497267189006238,0.525214427759151,-0.101459816718419,0.195750155737504,0.370343772348929,0.0119793161770998,0.373481722340878,0.317655561976502,0.571617716559554,0.284974592561337,0.0740635115093933,-0.141140809932947,0.225426350658215,0.355952149051603,0.210999103752292,0.183330359515448,0.307060798613526,0.0568725789428026,0.173858027390783,0.188855045723199,0.238663990142771,0.1574734615244,-0.061399082609155,0.203587453808765,-0.0115837284962739,-0.00751960094940403,0.118511339538342,0.215778110704451,0.225693111110933,0.496111977318561,0.102370346496738,0.31361304527476,0.288674369343841,-0.0285405396641956,0.140949267283397
"POLR2K",0.108775077192801,0.0628772500656452,-0.0584874439108254,0.471175904660524,0.0309450347087321,0.0405068532064137,0.0314163742040092,0.026041685302379,-0.023274402943424,0.189816003553979,-0.0920523652229805,-0.144149225740186,0.15147228994723,0.340879700797337,0.29134718079146,0.428112311474466,0.0758872350589402,0.00812369861093472,0.453643211956641,0.0729129698099384,0.011956978074005,-0.0548417442997406,0.40990511319659,-0.226592298441542,-0.0455037753280306,0.472824023260787,0.0331866981116087,0.259285708903203,0.140531549017214,-0.107066291568028,0.232299954445807,0.100736552473311,0.205238278012994,-0.25326353044781,0.343531428267003,0.158158307414285,0.0430264928472293,0.425047018749187,-0.0833387439082465,0.383825201311593,0.299044308137936,1,0.455984450482697,0.0669932276890054,0.231674526659875,0.226264354937305,-0.263123633840061,0.446579740523732,0.00831112521804499,0.471894803080496,0.230538298693171,-0.142128729253149,0.47136119189847,0.104430678125503,0.150756803018105,0.228425678530797,-0.0352209652422986,-0.309986963303836,0.359782804866402,-0.0865094258411914,0.113436968704022,0.308998414520888,0.351229177393287,-0.0715591209968702,0.0446454542656294,0.0754724559652787,0.47576922541026,-0.15923384826889,0.0555226197736567,0.463608452298718,0.229259562273306,0.326278275577249,0.569963985996983,0.385591886635458,0.235851458552343,0.16004480830268,-0.202577508099939,0.346719475132201,0.402939379702179,0.199435471415985,-0.10798954797227,0.110715689154267,-0.107316058319998,0.239512420291156,0.169130981418133,-0.0214751704176104,0.21485159900375,-0.133623330156021,0.107874330489444,-0.00756142623096246,0.0812784987095951,0.250559411915776,0.389511575669696,0.102160128246846,0.47537398775843,0.282343230504716,0.187096901373067,0.0265993059919388,-0.131782506999291,0.233561040159682
"ZNHIT1",0.430367002881498,0.258199522649172,0.159394959939473,0.592201830647084,0.115658678247697,0.0295718846213235,0.0570492717756418,0.0413758442332132,0.1034926446193,0.265671065858206,0.244182386219403,-0.0257132701659029,0.1287834162477,0.347680091748806,0.256856145788119,0.330833597721269,0.128471609528693,0.369346596566834,0.605375862225192,-0.0809581294165679,-0.0131284484000591,-0.0799149686736262,0.79340864077327,-0.181111915973822,0.0919700111029175,0.665894950337319,-0.00569733594865837,0.410503489006299,0.59717735831486,0.0363671642398764,0.741818058768354,0.405215704495238,0.0162851114517752,0.137985333069415,0.310717048378328,0.604689378309031,0.218991415952795,0.69727999632437,0.0456090766279395,0.472006267749326,0.405359462886258,0.455984450482697,1,0.0874638420727444,0.201167383361775,0.224602778035469,-0.129613882571022,0.271123989346559,0.432441432150318,0.709835757217572,0.510145553403402,-0.0440202574011209,0.402455520900971,0.469982725199015,0.549321780101122,0.536590236405128,-0.00196788032609555,-0.378757017209377,0.62293750143062,-0.0170262175945786,0.115984398410002,0.0705794869868835,0.210461463990035,-0.142690392243833,0.451794863687252,0.270321244480032,0.841910136488275,-5.63050328850452e-05,0.438941242335325,0.639608583700744,0.209401869605711,0.390900556449397,0.215320082821997,0.543693935594633,0.609167525698596,-0.0408720555108815,-0.0357352956014919,0.369674209577004,0.331086291372009,0.159652302681802,0.294284341282806,0.476497323396343,0.0693553871061432,0.349284129110751,0.464667620675139,0.392985252162865,0.456275530979457,-0.0234527025427152,0.329461336737656,0.0722571009859349,-0.0416347850994492,0.171990731703838,0.379664997168784,0.128498725291299,0.521800771690805,0.157707815078517,0.643823033159974,-0.0502853927083991,-0.0481813550199624,0.617554933453106
"GADD45A",0.0669021115820427,-0.183961381023976,0.34302007255206,0.122182622864225,0.0446065110760656,0.114679532255569,0.0687542582225471,-0.205380985325479,0.0646342192601398,0.473100928619409,-0.138974611149875,-0.0358757696459286,-0.0150744451284909,-0.0274657142108492,0.135275957817496,0.0982739929174129,-0.0570039878121987,-0.102736522874177,0.0893848271275531,-0.0458316913451727,0.0279827704315753,-0.0370721420734495,0.0593922391238791,-0.0505098507411581,-0.131739878204277,0.0812987797984175,0.0165899789995048,-0.00983798104562002,0.00585227084887152,0.184191585857984,0.125934354837798,-0.200497523271064,0.123097776490209,-0.159860612619788,0.117456787750165,-0.0220391159648297,0.0863340017684435,0.0373319078323835,-0.270868376712145,0.177457753893483,0.0168371600192832,0.0669932276890054,0.0874638420727444,1,0.108295906182107,-0.00600011314913012,-0.204852669312998,0.0526273680545278,-0.0862555383359226,0.0502124648810977,-0.0121145890061783,0.349491000508918,0.0723076593610674,-0.148942173903055,-0.163685336767902,-0.102750698333327,0.0840788823898209,-0.173655031784374,0.199393025605955,0.146006955134165,-0.0652295745602574,0.13815591556646,0.0121689377516298,0.122722800858133,-0.0199209422755006,0.10027911636527,0.0883282805487924,-0.28928366099458,-0.0931860127038116,0.123712987831455,-0.0195708636194599,-0.0415660694478581,-0.0115375874151265,0.197506735346711,-0.017571921984909,0.00238880293463963,0.0960507974134869,0.0894369754773696,0.0767211690178012,0.10865844915529,0.00121220866859668,-0.0559625734618422,-0.0758194250095619,-0.0900045537641399,0.00512745115522172,0.042401236379769,0.171034273163617,-0.196951054150754,0.0937124101342275,0.0921752769291143,0.116034678131306,0.138211193191156,0.150234823581389,-0.118197273815704,-0.00558408923917443,0.12091399067395,0.00791139931972847,-0.0600651927485678,0.194000692350269,0.165233661969178
"POLE3",0.136704304228214,-0.104494125308101,-0.0192870512512125,0.144398622779793,0.119511819937541,-0.0370872722286009,0.207190895556898,-0.108098078419337,0.0297256098228481,0.0674322896539595,-0.148166882165765,-0.187119367277883,0.00191238269491801,0.166069281242445,0.47576479992069,0.280172350307387,-0.0107132019964419,-0.100164538903166,0.30194821039539,-0.108383926376389,0.038459964761028,-0.0971641037358254,0.152626241641206,-0.245704172624415,-0.12901568703087,0.194052488730058,-0.0379423491019458,0.434471108840524,0.10333992076834,-0.0742773534585733,0.198736867902678,-0.166870172105679,0.238837462272866,-0.295167932611255,0.202233690848801,0.0394371009136781,-0.0275601702378626,0.0991637168071575,-0.248711921576046,0.258487392680085,0.100738216716307,0.231674526659875,0.201167383361775,0.108295906182107,1,-0.0351702211432886,-0.0787521199691233,0.243247777956439,-0.137199988503316,0.173175104307181,0.099262228406861,-0.00934042906791321,0.19457596858867,-0.0763139936010006,0.0388020841757147,0.0327670639765235,0.00250404575397729,-0.370846607145547,0.413413030180381,-0.162505376801162,-0.0159036792705209,0.368018865374574,0.114346160894092,0.145812713903215,0.0687337581910841,0.187503288254881,0.179444471896673,-0.139177881677773,-5.49281525405269e-05,0.324681469478838,0.417198840128076,0.3226596247435,0.125157462681149,0.336390550049754,0.0895654657671861,0.259694600580328,-0.275407490695188,0.244720631850259,0.194580419969273,-0.0253308785474076,0.015856882194254,-0.100437467020334,-0.167892353857735,0.072404385562807,0.215138397400893,-0.0595669914075379,0.27722434091162,-0.179387924989098,0.1535078709016,-0.0464722358767496,0.362862917276951,0.449120319057348,0.348566591723779,-0.0261492163566484,0.1698418114454,0.0814338257330177,0.0668584385813336,-0.096509629316786,0.0145506694207585,0.192296246434233
"UBA1",-0.0164300308862879,0.0621199332824864,-0.0261139632390662,0.360179180487994,-0.0190923329775279,-0.0152550613463494,-0.0364610105302217,0.0741869413943537,-0.0377464409191144,0.148127379659084,-0.0250898836960351,-0.0466096761125083,0.205176193425288,0.280961859568954,-0.142420562975688,0.373281148731021,0.226876717209104,-0.0392513187181317,0.0714392441026342,0.041747734720264,-0.0960809789947582,-0.0717503930241445,0.249856181948964,-0.258087615923503,-0.0182693033032305,0.310104689823633,-0.0483458657380453,0.0400178675679797,-0.0151374583569003,0.042810293946885,0.189242983585616,0.21635916595293,-0.0256464479378187,-0.122212796635261,0.424930003206712,0.106249820038517,0.166390710544974,0.255497765698207,-0.0694187205908251,0.1645179205429,0.386697905272842,0.226264354937305,0.224602778035469,-0.00600011314913012,-0.0351702211432886,1,-0.106413170835083,0.269598621335547,-0.00648585984769578,0.322158613023465,0.0944366953267495,-0.171620478594705,0.346887657558047,0.262306896194256,0.00915734096223543,0.265118858609016,-0.0727372251998514,-0.165396047727654,0.00702291326717078,-0.0436700847142521,0.159011465718066,0.153791336594773,0.456802134735908,-0.14600603522568,0.162229998924554,-0.0472874323331039,0.338749914018881,-0.0538216646153374,0.0269992868255618,0.20225594020531,-0.125713164197067,0.0744550636734805,0.345993176007108,0.311773683083328,0.0943353511178746,-0.0171421842293465,-0.0980043357681975,0.138103702395362,0.393993608040733,0.302534792979253,-0.0710981482174015,0.250155321572205,-0.0353324442710021,0.00437434712249304,0.0563189398129485,0.0986086446254755,0.0528642483800845,0.0155067514869857,0.0258228359374284,-0.0409748409604786,-0.102827789458054,-0.066922166014669,0.169380679833281,0.28218274037425,0.446938054848416,0.222652710088589,0.153010256328447,0.257123395010192,-0.0972315057805521,-0.0231631021511175
"VCP",0.167197742069087,0.216001509828746,0.164150416075834,-0.155406587006076,-0.0650992129844357,-0.0298757436132438,0.117253957176073,0.201649030773999,-0.0302220305464845,-0.179979003575271,0.276583101730236,0.140148872102187,0.0506775171445316,-0.182240067719367,-0.0542215299963974,-0.286821032904914,-0.0343142329479796,0.307494692292309,-0.0119739858316899,-0.169179015672694,0.00925720716310119,0.0433411028518718,-0.093099110513747,0.218060801074468,0.205324659537754,-0.197962097428088,-0.0333061714126749,0.432569885486943,0.18863133530369,0.00741636729042832,-0.0624062660353083,0.0575198188403898,-0.24850872462946,0.33562298352042,-0.276056440606869,0.042827566203815,0.0434810745383259,-0.0494284139484442,0.124382479573295,-0.190887371019659,-0.0945639591003281,-0.263123633840061,-0.129613882571022,-0.204852669312998,-0.0787521199691233,-0.106413170835083,1,-0.303164419462859,0.256612579565101,-0.163834015746841,0.148697859228095,0.138014039857135,-0.181488553141853,0.205853240405891,0.218387497036366,0.074038756078067,-0.0343071524626785,0.182384866979914,-0.1280479126836,-0.0268981647614172,-0.028989172217715,-0.190461060186321,-0.304668003349446,0.0822402271132621,0.100232136737492,0.153345700445401,-0.198874337580329,0.410072620578097,0.179073421880915,-0.22307963561644,0.0880452757216409,-0.0398122828802114,-0.268005860173839,-0.23490032359775,0.114350575026597,-0.139440158845289,0.139350906693939,-0.13701347360919,-0.228468485219361,-0.0658578372171989,0.317237754578875,0.129775153958888,-0.00723293657243853,0.0577967854072098,0.0731054956130152,0.216269906039713,-0.0582511920519595,0.227972502446294,0.099485368495614,-0.0356816726489141,-0.0937893209212561,-0.178614424218984,-0.225807124657075,-0.0296261325478476,-0.213988223174236,-0.154914053238249,0.0286727702870913,0.0532291903221893,-0.123404062783027,0.0760793977327154
"UBE2C",-0.155553593197823,-0.1452250563535,-0.131575290237615,0.476468098291861,0.0667049300961286,-0.00616651652185712,-0.119212651148434,-0.016733680383701,0.0711114022483653,0.19351333268338,-0.242248261381664,-0.282157503503724,0.168016770518822,0.325269727242875,0.391005937156751,0.663259690992765,0.298746512302597,-0.209368883580806,0.216079231042933,0.153650987382474,0.0236159562468143,-0.0784192857093733,0.239071948862038,-0.459464230708663,-0.143559970849617,0.425249328618748,0.0259382212713006,0.266145895781957,0.0449383484835942,-0.172769557216733,0.212385308860719,0.0156261657628188,0.487705895852872,-0.477097459234549,0.405426353934061,0.0560440114528716,0.0472071491071653,0.198106096382296,-0.236620627904589,0.181275892207035,0.335120274362609,0.446579740523732,0.271123989346559,0.0526273680545278,0.243247777956439,0.269598621335547,-0.303164419462859,1,-0.219189977535199,0.325520915353661,-0.0300726723515613,-0.197030197613747,0.348357451731302,-0.0799191070873805,-0.106218378966149,0.0950323558192755,-0.0443229515168475,-0.299590242418534,0.162682222434963,-0.138370698461888,0.126310789554494,0.627869917394417,0.51649963438857,0.0141657968591,0.0945656478688846,-0.195829989303824,0.419356286908626,-0.362346802917399,-0.0360747884727654,0.441906756926229,0.0819120315072751,0.355876550241975,0.373780825887462,0.341447839902104,-0.0127639273939178,0.502258340253467,-0.346580676707707,0.0741397721102257,0.562459361273983,0.201468853621262,-0.090151942494194,-0.0531566005744282,-0.0798659829063732,0.010410128220577,-0.0463844183491019,-0.0772067952461547,0.078852484904114,-0.235761434757575,-0.0377619551029418,-0.103287674400979,0.405342717385523,0.465051679456399,0.247519117005154,0.172435996655276,0.441985429626343,0.339874932411121,0.0777955604292062,0.256469464753508,-0.0577057588978537,-0.00338533567324109
"POLD4",0.395548789152248,0.489350967025841,0.291413258125963,0.211333835573363,-0.0629917464122061,0.00641199801314682,0.085165662673856,0.161474913286818,0.0568325531875833,0.0570331464141185,0.516940351700262,0.161740162828431,0.0509408582770018,-0.0091349128191254,-0.0298282611856527,-0.112889048213265,0.0123430030861149,0.716446657428351,0.394668255433839,-0.188752466864856,0.047904754478621,0.0971380600043838,0.491920353397147,0.194906519191868,0.240747433489005,0.203056959457016,-0.0556543232621651,0.123762962288604,0.517332186063634,-0.00109472484322119,0.34227402355281,0.539558872327913,-0.245791817865454,0.59858539029303,-0.151892412234623,0.586279920947396,0.202391472174074,0.481164366281341,0.273365524278173,0.0984332819346261,0.120065019114389,0.00831112521804499,0.432441432150318,-0.0862555383359226,-0.137199988503316,-0.00648585984769578,0.256612579565101,-0.219189977535199,1,0.268615571274089,0.448674864331168,0.14713206251836,0.0505933938424904,0.641443167411987,0.702020372361949,0.498367861130145,-0.0450537410169164,-0.0606526255694229,0.234036887025806,0.164689584118844,0.0409344755801155,-0.326913571510959,-0.177357561970286,-0.125523121400016,0.380015373223547,0.322601212121839,0.266675741977709,0.364825443279976,0.580006413291211,0.199605649006195,0.0169763707947857,0.139305604054671,-0.114333368869732,-0.00168498332118818,0.545258569118862,-0.251646704442735,0.221786503733086,0.055965912185012,-0.145911617893515,0.0991335705939865,0.507556057627848,0.573414016719188,0.187540043070163,0.272340988548993,0.447875508641276,0.520000496567084,0.11182835935593,0.355134618381091,0.232579426705064,0.0552371746756738,-0.269336642281876,-0.227534860281776,-0.0148994710919574,0.00717760281027177,0.179511359608032,-0.100213891697782,0.541685017494827,-0.0642971550002067,-0.193067909525582,0.578546487651963
"NHP2",0.386752357798307,0.228010199752425,0.0151305123746903,0.576401110182566,0.102088055815448,-0.0094805271236862,0.0930985358846545,0.116345060887575,0.0957791869592681,0.133198400956455,0.16776885837933,-0.0279177639850789,0.151002720301875,0.451571741557169,0.165348764347219,0.438703524458842,0.225047009082269,0.22093963428663,0.568930215803057,-0.0551657979476054,-0.0792597332797684,-0.104513240092946,0.741971823633932,-0.233402153033873,0.0734823451875223,0.697095106643629,-0.00773043619051176,0.40878133794674,0.389593281248906,0.0971119005089944,0.539889647838076,0.394546977782583,0.0077012631981589,0.108112525019891,0.391024019688026,0.501186937391018,0.258786345525039,0.704575374355223,0.0769654355453997,0.472568305222307,0.464699206002194,0.471894803080496,0.709835757217572,0.0502124648810977,0.173175104307181,0.322158613023465,-0.163834015746841,0.325520915353661,0.268615571274089,1,0.472724206453073,-0.15874132820512,0.504916944919242,0.466510718582228,0.4286038967277,0.512779961150301,-0.0280148048241543,-0.351591965915467,0.528115708858428,-0.124544605772898,0.194405078676637,0.103570304869811,0.347513141601111,-0.220262423367125,0.496732617186832,0.175573716282079,0.691847768705194,-0.0415163980974999,0.314962034775426,0.556681979763336,0.089429110820912,0.426627032381879,0.295584572626647,0.553877795199704,0.504038656454908,-0.041088521840829,-0.0886360395102132,0.426908957290228,0.449580650076719,0.190002310991901,0.173464935013507,0.507473345439588,0.0717874279391059,0.515924032775857,0.445467368959572,0.355341748221144,0.393455883372616,-0.0197173320170832,0.216133706816388,-0.00224824576238781,-0.107477177418703,0.122553620239407,0.367510454752584,0.293955456716235,0.632680595892104,0.159544289355381,0.677066317634527,0.0662754612441762,-0.0500894624773946,0.415874006829626
